관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
서울특별시 영등포구,"도림로 382,자이APT 105동 부근 사거리앞",도림동 192-1,생활방범,3,,360도 전방면,30,Nov-10,02-2670-4067,37.51073258,126.8988127,2020-05-06
서울특별시 영등포구,도림로 340,도림동 152-39,교통단속,3,,360도 전방면,30,Nov-10,02-2670-4067,37.50761339,126.9009195,2020-05-06
서울특별시 영등포구,"도림로 356,근처 삼거리앞",도림동 157-11,교통단속,3,,360도 전방면,30,Nov-10,02-2670-4067,37.50914915,126.8998575,2020-05-06
서울특별시 영등포구,도영로 23,도림동 268-3,교통단속,3,,360도 전방면,30,Sep-15,02-2670-4067,37.5085545,126.8959608,2020-05-06
서울특별시 영등포구,"도림동 819-2,자이APT 108동~대우미래사랑 102동 사이","도림동 819-2,자이APT 108동~대우미래사랑 102동 사이",교통단속,1,,360도 전방면,30,Jan-11,02-2670-4067,37.51104243,126.9003687,2020-05-06
서울특별시 영등포구,문래동3가 60-2 문래근린공원1,문래동3가 60-2 문래근린공원1,생활방범,1,,360도 전방면,30,Jun-12,02-2670-4067,37.5154,126.8938287,2020-05-06
서울특별시 영등포구,문래동3가 60-2 문래근린공원2,문래동3가 60-2 문래근린공원2,생활방범,1,,360도 전방면,30,Nov-13,02-2670-4067,37.51803714,126.8942306,2020-05-06
서울특별시 영등포구,문래동3가 60-2 문래근린공원3,문래동3가 60-2 문래근린공원3,생활방범,1,,360도 전방면,30,Nov-10,02-2670-4067,37.51835476,126.8937434,2020-05-06
서울특별시 영등포구,"문래로4길 4,현대1차,2차 사이 사거리앞 글마당공원1","문래동6가 45 현대1차,2차 사이 사거리앞 글마당공원1",생활방범,1,,360도 전방면,30,Nov-10,02-2670-4067,37.51987854,126.8835625,2020-05-06
서울특별시 영등포구,문래동5가 22-3 진주공원1,문래동5가 22-3 진주공원1,생활방범,2,,360도 전방면,30,Nov-10,02-2670-4067,37.51708672,126.8852937,2020-05-06
서울특별시 영등포구,문래동6가 25-1 문래소공원1,문래동6가 25-1 문래소공원1,생활방범,1,,360도 전방면,30,Nov-10,02-2670-4067,37.51969953,126.8867406,2020-05-06
서울특별시 영등포구,문래동6가 25-1 문래소공원2,문래동6가 25-1 문래소공원2,생활방범,1,,360도 전방면,30,Nov-10,02-2670-4067,37.51995518,126.8870449,2020-05-06
서울특별시 영등포구,문래동3가 94-1 목화마을공원1,문래동3가 94-1 목화마을공원1,생활방범,1,,360도 전방면,30,Nov-10,02-2670-4067,37.51932428,126.8899746,2020-05-06
서울특별시 영등포구,문래동3가 94-1 목화마을공원2,문래동3가 94-1 목화마을공원2,생활방범,1,,360도 전방면,30,Nov-10,02-2670-4067,37.51967715,126.8901654,2020-05-06
서울특별시 영등포구,"문래로 95,한국전력공사 영등포점 주차장 왼편 차없는거리공원1",문래동3가 80 한국전력공사 영등포점 주차장 왼편 차없는거리공원1,생활방범,2,,360도 전방면,30,Nov-10,02-2670-4067,37.52029978,126.8938675,2020-05-06
서울특별시 영등포구,선유서로9길 3 생활권 녹지공원1,문래동5가 23-1,생활방범,3,,360도 전방면,30,Jan-14,02-2670-4067,37.51709087,126.8831633,2020-05-06
서울특별시 영등포구,선유서로9길 3 생활권 녹지공원2,문래동5가 23-1,생활방범,2,,360도 전방면,30,Jan-14,02-2670-4067,37.51702021,126.8836513,2020-05-06
서울특별시 영등포구,영등포로30길 9,당산동1가 3-2,쓰레기단속,1,,360도 전방면,30,Sep-16,02-2670-4067,37.51960604,126.8997001,2020-05-06
서울특별시 영등포구,경인로77길 56-1,문래동4가 38-13,쓰레기단속,1,,360도 전방면,30,Sep-16,02-2670-4067,37.51483516,126.8884123,2020-05-06
서울특별시 영등포구,"도림로143길 8-1,사거리앞",문래동4가 12-31 사거리앞,생활방범,1,,360도 전방면,30,Sep-16,02-2670-4067,37.5149861,126.891196,2020-05-06
서울특별시 영등포구,"경인로74길 9,사거리앞",문래동1가 83 사거리앞,생활방범,3,,360도 전방면,30,Feb-17,02-2670-4067,37.51047093,126.8935425,2020-05-06
서울특별시 영등포구,"선유서로 3,대원화학~현대3차APT 101동 사이 삼거리앞",문래동5가 27 대원화학㈜ 건물뒷편~현대3차APT 사이도로 삼거리앞,생활방범,2,,360도 전방면,30,Aug-17,02-2670-4067,37.51675239,126.8840834,2020-05-06
서울특별시 영등포구,"선유로13길 25,서울영문초등학교 사거리앞",선유로13길 25,생활방범,3,,360도 전방면,30,Aug-18,02-2670-4067,37.51935345,126.8869604,2020-05-06
서울특별시 영등포구,"문래로4길 4,현대2차APT 202동 옆 서부간선도로 사잇길 육교앞",문래로4길 4,생활방범,2,,360도 전방면,30,Aug-18,02-2670-4067,37.5201779,126.8821101,2020-05-06
서울특별시 영등포구,"선유로9나길 22,사거리앞",문래동5가 12 사거리앞,생활방범,3,,360도 전방면,30,Aug-18,02-2670-4067,37.51587616,126.8861135,2020-05-06
서울특별시 영등포구,경인로94길 9-13,문래동1가 2-6,생활방범,3,,360도 전방면,30,Aug-18,02-2670-4067,37.51447291,126.903631,2020-05-06
서울특별시 영등포구,"선유서로 31,현대6차APT 602동 근처 창대교회 사거리앞",문래동6가 55-1 현대6차APT 602동 근처 창대감리교회 사거리앞,생활방범,1,,360도 전방면,30,Aug-18,02-2670-4067,37.51893577,126.8833182,2020-05-06
서울특별시 영등포구,"경인로 756,도림고가 보행자통행로(영등포초교방면) 내부안",문래동1가 35-2 도림고가 보행자통행로(영등포초교방면) 내부안,생활방범,1,,360도 전방면,30,Oct-18,02-2670-4067,37.51238528,126.8978293,2020-05-06
서울특별시 영등포구,"경인로80길 7,사거리앞",문래동1가 51-2 사거리앞,생활방범,4,,360도 전방면,30,Oct-18,02-2670-4067,37.51164731,126.8956811,2020-05-06
서울특별시 영등포구,"경인로77가길 6,사거리앞",문래동2가 33-4 사거리앞,생활방범,4,,360도 전방면,30,Nov-13,02-2670-4067,37.51221312,126.8928413,2020-05-06
서울특별시 영등포구,"경인로90길 9-1,삼거리앞",문래동1가 18-18 삼거리앞,생활방범,3,,360도 전방면,30,Nov-13,02-2670-4067,37.51336728,126.9009934,2020-05-06
서울특별시 영등포구,"도림로128가길 11,문래자이APT 106-107동 사이도로앞",문래동3가 54-22 ~ 문래자이APT 106-107동 사이도로앞,생활방범,3,,360도 전방면,30,Sep-15,02-2670-4067,37.51504556,126.8969818,2020-05-06
서울특별시 영등포구,"도림로133길 15,사거리앞",문래동2가 20-2 사거리앞,생활방범,6,,360도 전방면,30,Sep-15,02-2670-4067,37.51314419,126.8941127,2020-05-06
서울특별시 영등포구,"도림로145길 10,사거리앞",문래동4가 11-46 사거리앞,생활방범,5,,360도 전방면,30,Sep-15,02-2670-4067,37.51553228,126.890067,2020-05-06
서울특별시 영등포구,"영신로25길 7,문래해태APT 출입구앞",문래동3가 14-1 문래해태APT 출입구앞,생활방범,2,,360도 전방면,30,Dec-10,02-2670-4067,37.51708003,126.9012285,2020-05-06
서울특별시 영등포구,"도림로143길 30,문래삼환APT 105동~리버뷰신안인스빌 202동사이 고가도로앞 삼거리",문래동4가 43 문래삼환APT옆 105동~리버뷰신안인스빌 202동사이 고가도로앞 삼거리,생활방범,3,,360도 전방면,30,Feb-11,02-2670-4067,37.51308904,126.8897668,2020-05-06
서울특별시 영등포구,경인로77길 38,문래동4가 35-2,생활방범,3,,360도 전방면,30,Feb-11,02-2670-4067,37.51390041,126.890379,2020-05-06
서울특별시 영등포구,도림로147길 4,문래동4가 9-10,생활방범,4,,360도 전방면,30,Feb-11,02-2670-4067,37.51646068,126.8891676,2020-05-06
서울특별시 영등포구,경인로71길 6,문래동2가 36-6,생활방범,3,,360도 전방면,30,Jan-13,02-2670-4067,37.51167225,126.8914196,2020-05-06
서울특별시 영등포구,도림로147길 15,문래동4가 30-1,생활방범,4,,360도 전방면,30,Jan-13,02-2670-4067,37.51568275,126.8888035,2020-05-06
서울특별시 영등포구,경인로74길 2,문래동1가 95-1,생활방범,4,,360도 전방면,30,Jan-13,02-2670-4067,37.51103995,126.8930718,2020-05-06
서울특별시 영등포구,"문래동2가 63,도림교하부 안양천 보행로","문래동2가 63,도림교하부 안양천 보행로",생활방범,4,,360도 전방면,30,Sep-13,02-2670-4067,37.51109433,126.8910741,2020-05-06
서울특별시 영등포구,영신로 83,문래동3가 2,생활방범,3,,360도 전방면,30,Sep-13,02-2670-4067,37.51546961,126.9022341,2020-05-06
서울특별시 영등포구,영등포로30길 17-5 일심경로당 앞,문래동3가 27-12,생활방범,2,,360도 전방면,30,Sep-13,02-2670-4067,37.51901869,126.899567,2020-05-06
서울특별시 영등포구,경인로94길 6,문래동1가 13,생활방범,4,,360도 전방면,30,Sep-13,02-2670-4067,37.51452171,126.9027247,2020-05-06
서울특별시 영등포구,도림로 438-5,문래동3가 58-46,생활방범,11,,360도 전방면,30,Sep-13,02-2670-4067,37.51481848,126.8946567,2020-05-06
서울특별시 영등포구,선유서로 35 문래한신@와 문래중학교사이사거리 일방통행길 입구,문래동6가 43 문래한신@와 문래중학교사이사거리 일방통행길 입구,생활방범,4,,360도 전방면,30,Sep-13,02-2670-4067,37.51967349,126.8847971,2020-05-06
서울특별시 영등포구,도림로133길 8,문래동2가 14-41,생활방범,4,,360도 전방면,30,Jan-06,02-2670-4067,37.51372011,126.8945504,2020-05-06
서울특별시 영등포구,경인로78길 14,문래동1가 67-2,생활방범,3,,360도 전방면,30,Jan-06,02-2670-4067,37.51077256,126.8949204,2020-05-06
서울특별시 영등포구,문래로20길 46,문래동3가 77-10,생활방범,2,,360도 전방면,30,Sep-13,02-2670-4067,37.51707094,126.8908909,2020-05-06
서울특별시 영등포구,경인로71길 64,,생활방범,3,,360도 전방면,30,Oct-16,02-2670-4067,37.51470123,126.8862619,2020-05-06
서울특별시 영등포구,경인로78길 5,,생활방범,4,,360도 전방면,30,Sep-15,02-2670-4067,37.51162094,126.8943836,2020-05-06
서울특별시 영등포구,도림로128가길 11,,생활방범,2,,360도 전방면,30,Nov-12,02-2670-4067,37.51463784,126.8967635,2020-05-06
서울특별시 영등포구,도림로133길 2,,생활방범,7,,360도 전방면,30,Nov-12,02-2670-4067,37.51407333,126.8945102,2020-05-06
서울특별시 영등포구,도림로125길 3,,생활방범,3,,360도 전방면,30,Nov-12,02-2670-4067,37.51325736,126.8959026,2020-05-06
서울특별시 영등포구,도림로141다길 18,,생활방범,6,,360도 전방면,30,Dec-14,02-2670-4067,37.5148664,126.8905642,2020-05-06
서울특별시 영등포구,도림로141다길 2,,생활방범,5,,360도 전방면,30,Feb-06,02-2670-4067,37.51412381,126.8921245,2020-05-06
서울특별시 영등포구,선유로3길 21,,생활방범,4,,360도 전방면,30,Feb-06,02-2670-4067,37.51563398,126.8854561,2020-05-06
서울특별시 영등포구,"문래로 104,문래초교 정문앞",문래동3가 77-7 문래초교 정문앞,생활방범,1,,360도 전방면,30,Feb-06,02-2670-4067,37.519238,126.8936431,2020-05-06
서울특별시 영등포구,"문래로 104,문래초교~문래공원 사잇길 근처",문래동3가 77-7 문래초교 ~ 문래공원 사잇길 부근,생활방범,1,,360도 전방면,30,Feb-06,02-2670-4067,37.5182931,126.8936738,2020-05-06
서울특별시 영등포구,"경인로88길 12-19,도림고가차도밑 근처",영등포동 618-146 도림고가차도밑 부근,생활방범,3,,360도 전방면,30,Feb-06,02-2670-4067,37.51193796,126.8977282,2020-05-06
서울특별시 영등포구,"선유로3길 25,삼거리앞",문래동5가 19-1 삼거리앞,생활방범,3,,360도 전방면,30,Feb-06,02-2670-4067,37.51631066,126.8850927,2020-05-06
서울특별시 영등포구,"문래로10길 18-1,사거리앞",문래동6가 22-3 사거리앞,생활방범,4,,360도 전방면,30,Feb-06,02-2670-4067,37.51839328,126.8868764,2020-05-06
서울특별시 영등포구,"경인로88길 9,영등포초교, 구로세무서 사이 삼거리","문래동1가 29-3 ~ 영등포초교, 구로세무서 사이 삼거리",생활방범,3,,360도 전방면,30,Feb-06,02-2670-4067,37.5132228,126.8995954,2020-05-06
서울특별시 영등포구,"경인로 756,영등포초교 문래동사거리근처 출입문앞",문래동1가 35-2 영등포초교 문래동사거리근처 출입문앞,생활방범,4,,360도 전방면,30,Feb-06,02-2670-4067,37.51310521,126.8974916,2020-05-06
서울특별시 영등포구,"경인로 756,영등포초교 운동장앞 출입문",문래동1가 35-2 영등포초교 운동장앞 출입문,생활방범,1,,360도 전방면,30,Jan-07,02-2670-4067,37.51227472,126.8985549,2020-05-06
서울특별시 영등포구,"문래로 56,영문초교 후문앞",문래동6가 13 영문초교 후문앞,생활방범,3,,360도 전방면,30,Jan-07,02-2670-4067,37.52005481,126.8882806,2020-05-06
서울특별시 영등포구,"문래로 157,사거리앞",문래동3가 29-11,교통단속,4,,360도 전방면,30,Jan-06,02-2670-4067,37.51865147,126.8994695,2020-05-06
서울특별시 영등포구,도림로 428-1,문래동3가 58-85,교통단속,3,,360도 전방면,30,Jan-11,02-2670-4067,37.51404798,126.8956271,2020-05-06
서울특별시 영등포구,도림로 465,문래동4가 6-1,교통단속,3,,360도 전방면,30,Jan-11,02-2670-4067,37.51579152,126.8915497,2020-05-06
서울특별시 영등포구,"선유로 59,삼거리앞",문래동6가 5-2,교통단속,4,,360도 전방면,30,Dec-15,02-2670-4067,37.51903187,126.889122,2020-05-06
서울특별시 영등포구,"선유로 75,GS강서타워 정문앞 대로변",문래동6가 10,교통단속,3,,360도 전방면,30,Nov-16,02-2670-4067,37.52077466,126.8895683,2020-05-06
서울특별시 영등포구,"문래로 92,사거리앞",문래동3가 77-13 사거리앞,교통단속,1,,360도 전방면,30,Jan-17,02-2670-4067,37.51943699,126.8919456,2020-05-06
서울특별시 영등포구,경인로 767,문래동3가 54-54,교통단속,4,,360도 전방면,30,Sep-11,02-2670-4067,37.51396442,126.8991427,2020-05-06
서울특별시 영등포구,"당산로26,문래역 7번츌구앞",문래동3가 54 문래역 7번출구앞,교통단속,1,,360도 전방면,30,Sep-11,02-2670-4067,37.51712332,126.8946534,2020-05-06
서울특별시 영등포구,"경인로77길 18,맞은편앞",문래동2가 49-19 맞은편 대로변앞,교통단속,3,,360도 전방면,30,Sep-11,02-2670-4067,37.51301759,126.8922938,2020-05-06
서울특별시 영등포구,"도림로139길 12-1,사거리앞",문래동2가 57-4 사거리앞,교통단속,3,,360도 전방면,30,Jun-09,02-2670-4067,37.51383621,126.8927246,2020-05-06
서울특별시 영등포구,"도림로 486,영등포노인종합복지관앞",문래동3가 76-2 영등포노인종합복지관앞,교통단속,5,,360도 전방면,30,Jun-09,02-2670-4067,37.51723146,126.8887833,2020-05-06
서울특별시 영등포구,"경인로77길 48,사거리앞",문래동4가 37-16 사거리앞,교통단속,1,,360도 전방면,30,Jun-09,02-2670-4067,37.5144748,126.8892918,2020-05-06
서울특별시 영등포구,"선유로13길 25,서울영문초등학교 사거리앞",문래동6가 23 서울영문초교부근 사거리앞,교통단속,1,,360도 전방면,30,Jun-09,02-2670-4067,37.51937129,126.8869282,2020-05-06
서울특별시 영등포구,"문래로10길 18-1,사거리앞",문래동6가 22-3 사거리앞,교통단속,1,,360도 전방면,30,Jun-09,02-2670-4067,37.51840388,126.8867447,2020-05-06
서울특별시 영등포구,경인로88길 9,,교통단속,4,,360도 전방면,30,Jun-09,02-2670-4067,37.51285027,126.8997971,2020-05-06
서울특별시 영등포구,신길동 4934-4 매낙골근린공원1,신길1동 4934-4 매낙골근린공원1,생활방범,1,,360도 전방면,30,Jun-09,02-2670-4067,37.50626468,126.9156067,2020-05-06
서울특별시 영등포구,신길동 4934-4 매낙골근린공원2,신길1동 4934-4 매낙골근린공원2,생활방범,1,,360도 전방면,30,Jun-09,02-2670-4067,37.50689383,126.9153411,2020-05-06
서울특별시 영등포구,신길동 4934-4 매낙골근린공원3,신길1동 4934-4 매낙골근린공원3,생활방범,1,,360도 전방면,30,Jun-09,02-2670-4067,37.5077533,126.9154479,2020-05-06
서울특별시 영등포구,"여의대방로49길 16,근처 신일어린이공원1",신길1동 454-8 앞 신일어린이공원1,생활방범,1,,360도 전방면,30,Jun-09,02-2670-4067,37.51007819,126.9222802,2020-05-06
서울특별시 영등포구,영등포로65길 23,신길1동 63-31,생활방범,1,,360도 전방면,30,Jun-09,02-2670-4067,37.51549069,126.9199496,2020-05-06
서울특별시 영등포구,영등포로67가길 12-7,신길1동 97-12,생활방범,1,,360도 전방면,30,Jan-13,02-2670-4067,37.51455428,126.9197075,2020-05-06
