∞¸∏Æ±‚∞¸∏Ì,º“¿Á¡ˆµµ∑Œ∏Ì¡÷º“,º“¿Á¡ˆ¡ˆπ¯¡÷º“,º≥ƒ°∏Ò¿˚±∏∫–,ƒ´∏ﬁ∂Û¥Îºˆ,ƒ´∏ﬁ∂Û»≠º“ºˆ,√‘øµπÊ∏È¡§∫∏,∫∏∞¸¿œºˆ,º≥ƒ°≥‚ø˘,∞¸∏Æ±‚∞¸¿¸»≠π¯»£,¿ßµµ,∞Êµµ,µ•¿Ã≈Õ±‚¡ÿ¿œ¿⁄
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ √µ»£¥Î∑Œ93±Ê 56,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»µø 573,ª˝»∞πÊπ¸,4,200,,,Dec-18,02-2127-4091,37.563623,127.070631,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æ∑Œ72±Ê 158,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»µø 352,ª˝»∞πÊπ¸,4,200,,,Dec-18,02-2127-4091,37.566586,127.070534,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ «—√µ∑Œ14±Ê 53,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»µø 398-8,ª˝»∞πÊπ¸,3,200,,,Dec-18,02-2127-4091,37.567018,127.065718,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ «—√µ∑Œ26±Ê 23,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»1µø 144-17,æÓ∏∞¿Ã∫∏»£,4,200,,,Dec-18,02-2127-4091,37.571685,127.067223,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ √µ»£¥Î∑Œ77¥Ÿ±Ê 11-18,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»µø 400-1,ª˝»∞πÊπ¸,4,200,,,Dec-19,02-2127-4091,37.56618662,127.0648803,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ √µ»£¥Î∑Œ87±Ê 14,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»µø 459-2,ª˝»∞πÊπ¸,3,200,,,Dec-19,02-2127-4091,37.56232154,127.0677337,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æ∑Œ64±Ê 135,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»µø 194-28,ª˝»∞πÊπ¸,4,200,,,Dec-19,02-2127-4091,37.56724291,127.0642926,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ √µ»£¥Î∑Œ79±Ê 26,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»µø 419-1,ª˝»∞πÊπ¸,4,200,,,Dec-19,02-2127-4091,37.563707,127.063188,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ «—√µ∑Œ20±Ê 8-12,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»µø 186-38,ª˝»∞πÊπ¸,4,200,,,Dec-19,02-2127-4091,37.569008,127.064457,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ «—√µ∑Œ 10,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»µø 412-4,ª˝»∞πÊπ¸,3,200,,,Dec-19,02-2127-4091,37.563523,127.0589198,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ √µ»£¥Î∑Œ77±Ê 10,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»µø 415-1,ª˝»∞πÊπ¸,4,200,,,Dec-19,02-2127-4091,37.56257008,127.0614047,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Â«—∑Œ 3,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»µø 416-5,ª˝»∞πÊπ¸,4,200,,,Dec-19,02-2127-4091,37.562106,127.0645734,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Â«—∑Œ26¥Ÿ±Ê 1,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»2µø 337,ª˝»∞πÊπ¸,3,200,,,Jan-07,02-2127-4091,37.56996568,127.0736053,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ªÁ∞°¡§∑Œ25∞°±Ê 11,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»2µø 93-92,ª˝»∞πÊπ¸,3,200,,,Jan-07,02-2127-4091,37.58102202,127.071751,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Â«—∑Œ26≥™±Ê 6,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»2µø 343,ª˝»∞πÊπ¸,3,200,,,Jan-08,02-2127-4091,37.5715361,127.072788,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Â«—∑Œ20±Ê 26,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»2µø 347-6,ª˝»∞πÊπ¸,3,200,,,Jan-08,02-2127-4091,37.5681157,127.070889,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Â«—∑Œ 106,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»2µø 366-6,ª˝»∞πÊπ¸,3,200,,,Jan-08,02-2127-4091,37.5697852,127.070316,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Â«—∑Œ27≥™±Ê 97,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»2µø 287-5,ª˝»∞πÊπ¸,3,200,,,Jan-08,02-2127-4091,37.57718437,127.0707879,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Â«—∑Œ27±Ê 11,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»2µø 307-2,ª˝»∞πÊπ¸,3,200,,,Jan-08,02-2127-4091,37.5730554,127.071032,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ªÁ∞°¡§∑Œ 274-7,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»2µø 316-5,æÓ∏∞¿Ã∫∏»£,3,200,,,Jan-09,02-2127-4091,37.5792425,127.075337,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ «—√µ∑Œ38¥Ÿ±Ê 14,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»2µø 120-14,ª˝»∞πÊπ¸,3,200,,,Jan-09,02-2127-4091,37.576539,127.068817,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æ∑Œ65±Ê 39,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»2µø 135-1,ª˝»∞πÊπ¸,3,200,,,Jan-09,02-2127-4091,37.5743582,127.069554,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Â«—∑Œ34±Ê 20,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»2µø 321-11,ª˝»∞πÊπ¸,3,200,,,Jan-09,02-2127-4091,37.5762704,127.073484,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ªÁ∞°¡§∑Œ25±Ê 12,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»2µø 93-13,ª˝»∞πÊπ¸,3,200,,,Jan-09,02-2127-4091,37.5791938,127.070387,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æ∑Œ69±Ê 11,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»2µø 330-5,æÓ∏∞¿Ã∫∏»£,4,200,,,Jan-10,02-2127-4091,37.5729252,127.074004,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»2µø 309-7,æÓ∏∞¿Ã∫∏»£,4,200,,,Jan-10,02-2127-4091,37.5741468,127.072757,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æ∑Œ65±Ê 59,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»2µø 123-11,ª˝»∞πÊπ¸,3,200,,,Jan-10,02-2127-4091,37.5755069,127.069657,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ «—√µ∑Œ32±Ê 7-4,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»2µø 128-30,ª˝»∞πÊπ¸,3,200,,,Jan-10,02-2127-4091,37.5750755,127.067834,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ªÁ∞°¡§∑Œ23±Ê 20,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»2µø 98-28,ª˝»∞πÊπ¸,3,200,,,Jan-10,02-2127-4091,37.579469,127.069677,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Â«—∑Œ27≥™±Ê 60,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»2µø 289-8,ª˝»∞πÊπ¸,3,200,,,Jan-10,02-2127-4091,37.5757744,127.0706711,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ªÁ∞°¡§∑Œ 253,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»2µø 284-5,ª˝»∞πÊπ¸,3,200,,,Nov-11,02-2127-4091,37.5794606,127.072445,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ªÁ∞°¡§∑Œ 235,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»2µø 285-6,ª˝»∞πÊπ¸,3,200,,,Nov-11,02-2127-4091,37.5789493,127.0710575,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ «—√µ∑Œ46±Ê 100,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»µø 284-2,ª˝»∞πÊπ¸,3,200,,,Nov-11,02-2127-4091,37.5810162,127.0738732,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ «—√µ∑Œ46±Ê 74-7,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»2µø 93-58,ª˝»∞πÊπ¸,3,200,,,Nov-11,02-2127-4091,37.5811229,127.072427,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ªÁ∞°¡§∑Œ25±Ê 51,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»2µø 94-61,æÓ∏∞¿Ã∫∏»£,3,200,,,Jan-12,02-2127-4091,37.5811328,127.070998,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Â«—∑Œ27±Ê 36,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»µø 293-16,ª˝»∞πÊπ¸,3,200,,,Feb-15,02-2127-4091,37.573162,127.069714,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ «—√µ∑Œ42±Ê 7,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»µø 97-2,ª˝»∞πÊπ¸,3,200,,,Feb-15,02-2127-4091,37.57984794,127.0688771,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ «—√µ∑Œ30±Ê 17,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»2µø 133-13,ª˝»∞πÊπ¸,3,200,,,Jan-16,02-2127-4091,37.57409106,127.0680568,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ªÁ∞°¡§∑Œ23±Ê 40,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»2µø 578,ª˝»∞πÊπ¸,3,200,,,Jan-16,02-2127-4091,37.58066725,127.0698798,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ªÁ∞°¡§∑Œ23∞°±Ê 43,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»2µø 92-32,ª˝»∞πÊπ¸,3,200,,,Jan-16,02-2127-4091,37.58025127,127.0724182,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æ∑Œ63±Ê 63-6,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»µø 127-13,ª˝»∞πÊπ¸,3,200,,,Oct-16,02-2127-4091,37.575485,127.068592,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»∫¢≤…∑Œ 205,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»µø 328,æÓ∏∞¿Ã∫∏»£,3,200,,,Oct-16,02-2127-4091,37.57828247,127.0761974,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ «—√µ∑Œ40±Ê 7,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»µø 109-19,ª˝»∞πÊπ¸,4,200,,,Dec-17,02-2127-4091,37.577513,127.068715,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æ∑Œ 63±Ê 106,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»µø 116-28,ª˝»∞πÊπ¸,3,200,,,Dec-18,02-2127-4091,37.577216,127.069365,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ «—√µ∑Œ30±Ê 27,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»µø 138-13,ª˝»∞πÊπ¸,4,200,,,Dec-18,02-2127-4091,37.573666,127.068109,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ «—√µ∑Œ 224,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»µø 95-9,ª˝»∞πÊπ¸,3,200,,,Dec-18,02-2127-4091,37.581563,127.069263,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Â«—∑Œ26≥™±Ê 51,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»µø 341-26,ª˝»∞πÊπ¸,4,200,,,Dec-19,02-2127-4091,37.5694694,127.071874,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Â«—∑Œ27∞°±Ê 24,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»µø 306-10,ª˝»∞πÊπ¸,4,200,,,Dec-19,02-2127-4091,37.574185,127.071057,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ «—√µ∑Œ28±Ê 27,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»µø 143-26,ª˝»∞πÊπ¸,2,200,,,Dec-19,02-2127-4091,37.57325201,127.068453,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æ∑Œ23±Ê 66-16,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Û1µø 530-19,ª˝»∞πÊπ¸,3,200,,,Jan-06,02-2127-4091,37.5777531,127.051062,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æ∑Œ15±Ê 26,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Û1µø 679,ª˝»∞πÊπ¸,3,200,,,Jan-06,02-2127-4091,37.5776376,127.0472163,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Û∑Œ23±Ê 8,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Û1µø 197-7,ª˝»∞πÊπ¸,3,200,,,Jan-06,02-2127-4091,37.5806211,127.054873,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Û1µø 644-88,±≥≈Î¥‹º”,3,200,,,Jan-07,02-2127-4091,37.57509483,127.0466057,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æ∑Œ23±Ê 75,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Û1µø 558-175,ª˝»∞πÊπ¸,3,200,,,Jan-07,02-2127-4091,37.5786747,127.050425,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æ∑Œ30∞°±Ê 31,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Û1µø 647-20,ª˝»∞πÊπ¸,3,200,,,Jan-09,02-2127-4091,37.5743058,127.048006,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Û∑Œ38±Ê 58,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Û1µø 113-70,ª˝»∞πÊπ¸,3,200,,,Jan-09,02-2127-4091,37.586802,127.054733,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ º≠øÔΩ√∏≥¥Î∑Œ19±Ê 40,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Û1µø 128-114,ª˝»∞πÊπ¸,3,200,,,Jan-09,02-2127-4091,37.58205362,127.049998,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æ∑Œ21±Ê 38,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Û1µø 682,ª˝»∞πÊπ¸,3,200,,,Jan-09,02-2127-4091,37.57781633,127.0481591,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Û∑Œ37±Ê 17,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Û1µø 103-112,ª˝»∞πÊπ¸,3,200,,,Jan-10,02-2127-4091,37.5846815,127.051672,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Û∑Œ21±Ê 47,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Û1µø 269-4,ª˝»∞πÊπ¸,3,200,,,Jan-10,02-2127-4091,37.57840557,127.0549014,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Û∑Œ15±Ê 8,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Û1µø 295-115,ª˝»∞πÊπ¸,3,200,,,Jan-10,02-2127-4091,37.5781245,127.056694,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Û∑Œ11±Ê 13,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Û1µø 26-8,ª˝»∞πÊπ¸,3,200,,,Jan-10,02-2127-4091,37.575401,127.0572358,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ º≠øÔΩ√∏≥¥Î∑Œ 61-5,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Û1µø 495-12,ª˝»∞πÊπ¸,3,200,,,Jan-10,02-2127-4091,37.5767364,127.047591,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Û∑Œ38¥Ÿ±Ê 15,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Û1µø 103-152,ª˝»∞πÊπ¸,3,200,,,Nov-11,02-2127-4091,37.5861875,127.053643,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Û1µø 273-7,ª˝»∞πÊπ¸,3,200,,,Nov-11,02-2127-4091,37.577997,127.054633,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ º≠øÔΩ√∏≥¥Î∑Œ5±Ê 27,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Û1µø 644-2,±≥≈Î¥‹º”,3,200,,,Nov-11,02-2127-4091,37.5763588,127.0457773,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ º≠øÔΩ√∏≥¥Î∑Œ18±Ê 17,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Û1µø 209-26,æÓ∏∞¿Ã∫∏»£,3,200,,,Jan-12,02-2127-4091,37.5805996,127.052547,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Û∑Œ38∞°±Ê 29,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Û1µø 103-130,æÓ∏∞¿Ã∫∏»£,3,200,,,Jan-12,02-2127-4091,37.5856647,127.054155,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æ∑Œ23¥Ÿ±Ê 26,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Û1µø 209-15,æÓ∏∞¿Ã∫∏»£,3,200,,,Jan-12,02-2127-4091,37.5804414,127.053715,2020/04/01
